st_code,cfra_code,major_head,year,vol,amt
30,201203911,2012,2005,3,-0.84
32,205200911,2052,2006,3,-0.84
32,223501911,2235,2005,3,-0.84
30,240400911,2404,2006,2,-0.82
32,205100911,2051,2005,3,-0.82
40,221003911,2210,2005,3,-0.8
34,280105911,2801,2006,2,-0.8
30,207101911,2071,2005,3,-0.8
30,280105911,2801,2005,2,-0.8
40,223680911,2236,2006,3,-0.79
12,240802101,2408,2006,2,-0.79
32,255101911,2551,2006,2,-0.78
40,240760902,2407,2006,2,-0.77
34,221704911,2217,2005,3,-0.77
27,201400911,2014,2006,3,-0.77
11,242500911,2425,2006,2,-0.77
28,271103902,2711,2006,2,-0.76
34,220280911,2202,2006,3,-0.75
32,240200911,2402,2006,2,-0.75
27,222502911,2225,2006,3,-0.74
11,280105799,2801,2006,2,-0.74
10,223002911,2230,2006,3,-0.72
11,205400911,2054,2005,3,-0.72
30,221005911,2210,2006,3,-0.71
11,221001911,2210,2006,3,-0.71
28,224502110,2245,2006,3,-0.7
10,223602911,2236,2006,3,-0.7
21,222060911,2220,2006,3,-0.7
11,220203911,2202,2006,3,-0.7
18,271101799,2711,2006,2,-0.68
30,223003911,2230,2005,3,-0.68
27,240200799,2402,2006,2,-0.68
11,205800911,2058,2006,3,-0.68
18,270280799,2702,2006,2,-0.67
10,205200911,2052,2006,3,-0.67
30,342560911,3425,2005,2,-0.67
30,222503911,2225,2006,3,-0.66
28,205300101,2053,2006,3,-0.64
29,240602911,2406,2005,2,-0.64
27,223003911,2230,2005,3,-0.63
34,223602911,2236,2006,3,-0.62
30,305480799,3054,2005,2,-0.62
27,240300911,2403,2006,2,-0.62
27,223003911,2230,2006,3,-0.62
30,201500911,2015,2005,3,-0.61
32,225000911,2250,2005,3,-0.61
32,204100911,2041,2006,3,-0.6
32,221004911,2210,2006,3,-0.6
27,205300911,2053,2005,3,-0.6
30,223560911,2235,2005,3,-0.59
30,345100911,3451,2006,2,-0.57
11,223602911,2236,2005,3,-0.57
40,205500911,2055,2005,3,-0.56
1,270280799,2702,2006,2,-0.56
32,205800911,2058,2005,3,-0.56
27,240400911,2404,2005,2,-0.56
34,225000911,2250,2005,3,-0.53
30,201300911,2013,2006,3,-0.53
32,207000911,2070,2006,3,-0.53
32,205200911,2052,2005,3,-0.53
11,205200911,2052,2006,3,-0.53
11,221001911,2210,2005,3,-0.53
34,280105911,2801,2005,2,-0.52
30,202900911,2029,2006,3,-0.52
30,205200911,2052,2005,3,-0.52
30,305500911,3055,2006,2,-0.51
30,222060911,2220,2005,3,-0.51
40,221602911,2216,2006,3,-0.5
10,345600911,3456,2006,2,-0.5
32,204000911,2040,2005,3,-0.5
32,243501911,2435,2006,2,-0.49
21,207500911,2075,2006,3,-0.49
11,202900911,2029,2006,3,-0.49
32,224501911,2245,2006,3,-0.48
27,221005911,2210,2006,3,-0.48
24,270180799,2701,2005,2,-0.48
40,240400911,2404,2006,2,-0.47
30,201400911,2014,2006,3,-0.47
32,207101911,2071,2005,3,-0.47
33,224502192,2245,2006,3,-0.47
27,221501911,2215,2005,3,-0.45
10,202900911,2029,2006,3,-0.44
30,205980911,2059,2006,3,-0.44
34,205300911,2053,2006,3,-0.43
10,225100911,2251,2005,3,-0.43
30,240100911,2401,2005,2,-0.43
27,221100911,2211,2006,3,-0.43
11,203900911,2039,2006,3,-0.42
34,205980911,2059,2005,3,-0.41
27,285100911,2851,2005,2,-0.41
30,305600911,3056,2006,2,-0.4
27,222502911,2225,2005,3,-0.4
33,223001911,2230,2006,3,-0.4
34,224501911,2245,2005,3,-0.39
18,270280799,2702,2005,2,-0.39
32,204901200,2049,2005,3,-0.39
27,270202911,2702,2005,2,-0.39
27,345402911,3454,2005,2,-0.39
34,221002911,2210,2006,3,-0.38
32,221705911,2217,2005,3,-0.38
10,305403799,3054,2005,2,-0.37
32,345600911,3456,2005,2,-0.37
32,222060911,2220,2006,3,-0.37
27,240601911,2406,2005,2,-0.37
10,225100911,2251,2006,3,-0.36
30,205600911,2056,2006,3,-0.36
30,223003911,2230,2006,3,-0.36
34,201400911,2014,2005,3,-0.35
10,201300911,2013,2006,3,-0.35
27,207500911,2075,2005,3,-0.35
34,205901911,2059,2006,3,-0.34
27,270280911,2702,2005,2,-0.34
14,201500105,2015,2005,3,-0.34
11,220203911,2202,2005,3,-0.34
19,204500102,2045,2006,3,-0.34
34,205980911,2059,2006,3,-0.33
1,221001900,2210,2006,3,-0.33
27,202900911,2029,2005,3,-0.33
32,225100911,2251,2005,3,-0.32
40,205400911,2054,2006,3,-0.31
30,240601911,2406,2006,2,-0.31
27,207000911,2070,2005,3,-0.31
34,223003911,2230,2005,3,-0.3
30,305480911,3054,2005,2,-0.3
27,220400911,2204,2006,3,-0.3
11,221100911,2211,2006,3,-0.3
34,220500911,2205,2005,3,-0.29
30,240100911,2401,2006,2,-0.29
34,242500911,2425,2005,2,-0.28
27,205400911,2054,2006,3,-0.28
40,285302911,2853,2006,2,-0.27
34,242500911,2425,2006,2,-0.27
34,223502911,2235,2005,3,-0.27
27,240801911,2408,2005,2,-0.27
34,240300911,2403,2005,2,-0.26
30,220280911,2202,2005,3,-0.26
32,345402911,3454,2006,2,-0.26
27,270202911,2702,2006,2,-0.26
11,242500911,2425,2005,2,-0.26
8,270001052,2700,2005,2,-0.26
40,205400911,2054,2005,3,-0.25
34,205400911,2054,2006,3,-0.25
34,223502911,2235,2006,3,-0.25
30,224502911,2245,2006,3,-0.25
27,240400911,2404,2006,2,-0.25
32,221004911,2210,2005,3,-0.24
32,281060911,2810,2005,2,-0.24
11,240601911,2406,2006,2,-0.24
32,281001911,2810,2005,2,-0.23
27,205400911,2054,2005,3,-0.23
27,240200911,2402,2005,2,-0.23
11,221780911,2217,2006,3,-0.23
30,221003911,2210,2005,3,-0.22
32,221502911,2215,2005,3,-0.22
27,220300911,2203,2006,3,-0.22
34,222503911,2225,2005,3,-0.21
30,205300911,2053,2006,3,-0.2
30,223560911,2235,2006,3,-0.2
32,220204911,2202,2006,3,-0.2
27,207500911,2075,2006,3,-0.2
19,201400797,2014,2006,3,-0.2
40,347500911,3475,2006,2,-0.19
34,205800911,2058,2005,3,-0.18
28,223001112,2230,2005,3,-0.18
10,205300911,2053,2006,3,-0.18
32,270201800,2702,2006,2,-0.18
32,305401911,3054,2006,2,-0.18
33,345402911,3454,2006,2,-0.18
32,345600911,3456,2006,2,-0.17
27,255101104,2551,2005,2,-0.17
27,221003911,2210,2005,3,-0.17
34,202900911,2029,2006,3,-0.16
34,270202911,2702,2006,2,-0.16
34,223003911,2230,2006,3,-0.16
34,220203911,2202,2005,3,-0.16
34,220205911,2202,2005,3,-0.16
30,201400911,2014,2005,3,-0.16
30,225100911,2251,2005,3,-0.16
30,222501911,2225,2005,3,-0.16
27,220400911,2204,2005,3,-0.16
27,240500911,2405,2005,2,-0.16
11,205200911,2052,2005,3,-0.16
40,221006911,2210,2005,3,-0.15
30,240300911,2403,2005,2,-0.15
32,225000911,2250,2006,3,-0.15
32,305600911,3056,2005,2,-0.15
27,204100911,2041,2006,3,-0.15
11,201500109,2015,2005,3,-0.15
34,202900911,2029,2005,3,-0.14
34,201500911,2015,2005,3,-0.14
34,240200911,2402,2005,2,-0.14
34,221601911,2216,2006,3,-0.14
34,221502911,2215,2006,3,-0.14
27,241506911,2415,2006,2,-0.14
34,204100911,2041,2006,3,-0.13
34,203002911,2030,2006,3,-0.13
34,345402911,3454,2005,2,-0.13
34,220203911,2202,2006,3,-0.13
30,240300911,2403,2006,2,-0.13
34,204000911,2040,2005,3,-0.12
28,223001003,2230,2005,3,-0.12
10,251500911,2515,2006,2,-0.12
30,220203911,2202,2005,3,-0.12
21,201400911,2014,2006,3,-0.12
34,221003911,2210,2005,3,-0.11
18,305600799,3056,2005,2,-0.11
30,345600911,3456,2006,2,-0.11
32,221680911,2216,2006,3,-0.11
27,240200911,2402,2006,2,-0.11
27,220300911,2203,2005,3,-0.11
27,222501911,2225,2005,3,-0.11
21,207000911,2070,2006,3,-0.11
34,345600911,3456,2006,2,-0.1
34,201400911,2014,2006,3,-0.1
34,223001911,2230,2006,3,-0.1
34,203003911,2030,2005,3,-0.1
30,240500911,2405,2006,2,-0.1
30,240602911,2406,2005,2,-0.1
30,221006911,2210,2006,3,-0.1
30,220280911,2202,2006,3,-0.1
32,201300911,2013,2005,3,-0.1
27,203900911,2039,2006,3,-0.1
27,250560911,2505,2005,2,-0.1
27,220280911,2202,2005,3,-0.1
40,221501911,2215,2005,3,-0.09
30,305404911,3054,2005,2,-0.09
32,225100911,2251,2006,3,-0.09
27,240801911,2408,2006,2,-0.09
27,285280911,2852,2006,2,-0.09
21,220400911,2204,2006,3,-0.09
11,205400911,2054,2006,3,-0.09
34,347500911,3475,2006,2,-0.08
28,223501105,2235,2006,3,-0.08
28,224502115,2245,2005,3,-0.08
10,221100911,2211,2006,3,-0.08
30,347500911,3475,2006,2,-0.08
30,204100911,2041,2006,3,-0.08
30,207000911,2070,2006,3,-0.08
30,207000911,2070,2005,3,-0.08
30,220204911,2202,2006,3,-0.08
32,222001911,2220,2006,3,-0.08
32,345280911,3452,2006,2,-0.08
27,205200911,2052,2006,3,-0.08
21,345100911,3451,2006,2,-0.08
33,201102911,2011,2005,3,-0.08
19,270280799,2702,2006,2,-0.08
34,205500911,2055,2005,3,-0.07
34,223602911,2236,2005,3,-0.07
34,270202911,2702,2005,2,-0.07
30,221100105,2211,2006,3,-0.07
32,281001911,2810,2006,2,-0.07
32,240602911,2406,2006,2,-0.07
27,222001911,2220,2006,3,-0.07
27,223002911,2230,2006,3,-0.07
21,240601911,2406,2006,2,-0.07
11,305480911,3054,2006,2,-0.07
34,205400911,2054,2005,3,-0.06
34,221005911,2210,2005,3,-0.06
10,205800911,2058,2006,3,-0.06
10,207000911,2070,2006,3,-0.06
30,205800911,2058,2006,3,-0.06
30,221100911,2211,2006,3,-0.06
30,221100911,2211,2005,3,-0.06
30,240500911,2405,2005,2,-0.06
30,305480911,3054,2006,2,-0.06
32,305480911,3054,2006,2,-0.06
27,221100800,2211,2005,3,-0.06
27,240602911,2406,2006,2,-0.06
27,250560911,2505,2006,2,-0.06
21,222503911,2225,2006,3,-0.06
11,205800911,2058,2005,3,-0.06
11,220202911,2202,2005,3,-0.06
30,270104900,2701,2005,2,-0.06
1,270101799,2701,2005,2,-0.06
30,223001911,2230,2005,3,-0.05
30,224502911,2245,2005,3,-0.05
30,203003911,2030,2006,3,-0.05
30,203003911,2030,2005,3,-0.05
32,221501911,2215,2006,3,-0.05
32,343504911,3435,2006,2,-0.05
27,205200911,2052,2005,3,-0.05
27,221003911,2210,2006,3,-0.05
21,220280911,2202,2006,3,-0.05
28,285100003,2851,2006,2,-0.04
28,285100003,2851,2005,2,-0.04
10,205400911,2054,2006,3,-0.04
30,205100911,2051,2005,3,-0.04
30,345402911,3454,2006,2,-0.04
30,285302911,2853,2005,2,-0.04
30,222060911,2220,2006,3,-0.04
30,222580911,2225,2005,3,-0.04
1,201102900,2011,2006,3,-0.04
32,347500903,3475,2005,2,-0.04
32,221502911,2215,2006,3,-0.04
32,240602911,2406,2005,2,-0.04
27,270500911,2705,2006,2,-0.04
27,285100911,2851,2006,2,-0.04
27,204100911,2041,2005,3,-0.04
14,270500911,2705,2006,2,-0.04
11,345100911,3451,2006,2,-0.04
11,204500911,2045,2006,3,-0.04
33,224502107,2245,2006,3,-0.04
40,343504911,3435,2006,2,-0.03
34,240400911,2404,2005,2,-0.03
30,201400502,2014,2005,3,-0.03
30,240400911,2404,2005,2,-0.03
30,285302911,2853,2006,2,-0.03
30,205960911,2059,2006,3,-0.03
1,221502799,2215,2006,3,-0.03
32,221601911,2216,2005,3,-0.03
27,221501911,2215,2006,3,-0.03
27,223602911,2236,2006,3,-0.03
27,220280911,2202,2006,3,-0.03
27,280180911,2801,2005,2,-0.03
21,220201911,2202,2006,3,-0.03
11,345201911,3452,2006,2,-0.03
11,220280911,2202,2006,3,-0.03
11,221780911,2217,2005,3,-0.03
34,205901911,2059,2005,3,-0.02
34,342560911,3425,2005,2,-0.02
28,220201003,2202,2006,3,-0.02
28,222502911,2225,2005,3,-0.02
30,205200911,2052,2006,3,-0.02
30,204000911,2040,2005,3,-0.02
30,222501911,2225,2006,3,-0.02
30,305102911,3051,2005,2,-0.02
30,343560911,3435,2005,2,-0.02
30,205980911,2059,2005,3,-0.02
29,221780911,2217,2006,3,-0.02
32,201300911,2013,2006,3,-0.02
32,270201911,2702,2005,2,-0.02
27,223002911,2230,2005,3,-0.02
27,305480911,3054,2005,2,-0.02
14,240801800,2408,2005,2,-0.02
11,345402911,3454,2006,2,-0.02
40,342560911,3425,2006,2,-0.01
34,345100911,3451,2006,2,-0.01
34,205600911,2056,2005,3,-0.01
34,207000911,2070,2005,3,-0.01
34,347500911,3475,2005,2,-0.01
34,240601911,2406,2005,2,-0.01
34,243501911,2435,2005,2,-0.01
34,221006911,2210,2006,3,-0.01
34,221006911,2210,2005,3,-0.01
34,222060911,2220,2006,3,-0.01
28,224502193,2245,2005,3,-0.01
30,205400911,2054,2005,3,-0.01
30,221501911,2215,2006,3,-0.01
30,221501911,2215,2005,3,-0.01
30,222001911,2220,2005,3,-0.01
30,201102911,2011,2006,3,-0.01
30,345402911,3454,2005,2,-0.01
32,250600911,2506,2006,2,-0.01
32,305600911,3056,2006,2,-0.01
32,222001911,2220,2005,3,-0.01
32,281060911,2810,2006,2,-0.01
27,220500911,2205,2005,3,-0.01
21,204500911,2045,2006,3,-0.01
21,221501911,2215,2006,3,-0.01
11,201400911,2014,2006,3,-0.01
11,205901911,2059,2006,3,-0.01
11,222501911,2225,2005,3,-0.01
11,221705911,2217,2006,3,-0.01
40,255160128,2551,2006,2,0
40,255160130,2551,2006,2,0
40,255160131,2551,2006,2,0
40,255160132,2551,2006,2,0
40,255160134,2551,2006,2,0
40,255160135,2551,2006,2,0
40,255160138,2551,2006,2,0
40,255160140,2551,2006,2,0
40,255160141,2551,2006,2,0
40,255160142,2551,2006,2,0
40,255160143,2551,2006,2,0
40,255160144,2551,2006,2,0
40,255160145,2551,2006,2,0
40,255160151,2551,2006,2,0
40,255160154,2551,2006,2,0
40,255160161,2551,2006,2,0
40,255160163,2551,2006,2,0
40,255160164,2551,2006,2,0
40,255160167,2551,2006,2,0
40,255160170,2551,2006,2,0
40,255160172,2551,2006,2,0
40,255160173,2551,2006,2,0
40,255160175,2551,2006,2,0
40,255160176,2551,2006,2,0
40,255160177,2551,2006,2,0
40,255160178,2551,2006,2,0
40,255160179,2551,2006,2,0
40,255160180,2551,2006,2,0
40,255160191,2551,2006,2,0
40,255160199,2551,2006,2,0
40,255160789,2551,2006,2,0
40,255160796,2551,2006,2,0
40,255160800,2551,2006,2,0
1,257501255,2575,2006,2,0
23,305406800,3054,2006,2,0
33,257560277,2575,2006,2,0
33,257560277,2575,2005,2,0
19,305201001,3052,2006,2,0
19,305201003,3052,2006,2,0
19,305201101,3052,2006,2,0
19,305201102,3052,2006,2,0
19,305201190,3052,2006,2,0
19,305201800,3052,2006,2,0
19,305202003,3052,2006,2,0
19,305202190,3052,2006,2,0
19,305202797,3052,2006,2,0
19,305280001,3052,2006,2,0
19,305280003,3052,2006,2,0
19,305280004,3052,2006,2,0
19,305280190,3052,2006,2,0
19,305280800,3052,2006,2,0
34,270202052,2702,2006,2,0.01
28,207500800,2075,2006,3,0.01
28,224502120,2245,2006,3,0.01
18,224580800,2245,2005,3,0.01
7,223003800,2230,2005,3,0.01
30,204100103,2041,2005,3,0.01
30,220203502,2202,2005,3,0.01
30,305480502,3054,2005,2,0.01
1,225000103,2250,2006,3,0.01
32,207000113,2070,2005,3,0.01
23,204960101,2049,2005,3,0.01
27,270500437,2705,2006,2,0.01
27,345402911,3454,2006,2,0.01
14,221100200,2211,2005,3,0.01
17,201400102,2014,2006,3,0.01
17,201400102,2014,2005,3,0.01
21,345600800,3456,2006,2,0.01
3,203900104,2039,2006,3,0.01
33,205800797,2058,2006,3,0.01
33,205800797,2058,2005,3,0.01
5,203002800,2030,2006,3,0.01
5,203002800,2030,2005,3,0.01
9,270140101,2701,2005,2,0.01
34,240300107,2403,2006,2,0.02
34,207101103,2071,2005,3,0.02
28,205800003,2058,2005,3,0.02
28,204904107,2049,2006,3,0.02
18,203002102,2030,2005,3,0.02
10,223001112,2230,2005,3,0.02
30,305500502,3055,2005,2,0.02
30,221501502,2215,2005,3,0.02
1,220205102,2202,2006,3,0.02
32,240100792,2401,2006,2,0.02
32,221006192,2210,2006,3,0.02
8,221005001,2210,2005,3,0.02
11,201500106,2015,2005,3,0.02
16,281001003,2810,2005,2,0.02
9,220280107,2202,2005,3,0.02
19,207101103,2071,2005,3,0.02
19,240601109,2406,2005,2,0.02
18,222502794,2225,2006,3,0.03
30,255160128,2551,2006,2,0.03
2,345401800,3454,2006,2,0.03
2,203001796,2030,2006,3,0.03
2,203001796,2030,2005,3,0.03
2,201203106,2012,2006,3,0.03
1,203003001,2030,2005,3,0.03
1,220280800,2202,2005,3,0.03
32,225000101,2250,2006,3,0.03
32,221001191,2210,2006,3,0.03
32,221602800,2216,2006,3,0.03
27,285100101,2851,2005,2,0.03
27,207101108,2071,2006,3,0.03
27,204903107,2049,2006,3,0.03
17,221100105,2211,2005,3,0.03
3,203900104,2039,2005,3,0.03
3,285208204,2852,2006,2,0.03
11,242500101,2425,2006,2,0.03
16,201203106,2012,2005,3,0.03
19,221004103,2210,2006,3,0.03
40,285100796,2851,2005,2,0.04
40,271101052,2711,2006,2,0.04
18,240801003,2408,2006,2,0.04
30,221006502,2210,2005,3,0.04
30,255160130,2551,2006,2,0.04
30,205960800,2059,2005,3,0.04
1,205800799,2058,2006,3,0.04
29,224580800,2245,2005,3,0.04
27,204903107,2049,2005,3,0.04
14,220201108,2202,2005,3,0.04
17,221100105,2211,2006,3,0.04
21,224502118,2245,2006,3,0.04
11,201500105,2015,2005,3,0.04
33,240500102,2405,2005,2,0.04
33,221601800,2216,2006,3,0.04
9,207500101,2075,2005,3,0.04
19,205901103,2059,2006,3,0.04
19,205901103,2059,2005,3,0.04
19,201500911,2015,2005,3,0.04
40,207500104,2075,2005,3,0.05
40,223502108,2235,2005,3,0.05
18,201500108,2015,2006,3,0.05
18,221501005,2215,2005,3,0.05
18,221002101,2210,2005,3,0.05
10,221501799,2215,2005,3,0.05
22,207101103,2071,2006,3,0.05
7,201203800,2012,2005,3,0.05
30,221100502,2211,2005,3,0.05
30,222501800,2225,2005,3,0.05
30,280105502,2801,2005,2,0.05
30,255160131,2551,2006,2,0.05
24,201203106,2012,2006,3,0.05
24,204903115,2049,2005,3,0.05
1,270202052,2702,2005,2,0.05
32,201500110,2015,2006,3,0.05
32,222502792,2225,2006,3,0.05
32,221006198,2210,2006,3,0.05
27,285100795,2851,2005,2,0.05
14,203001800,2030,2005,3,0.05
14,220280004,2202,2005,3,0.05
11,201500104,2015,2006,3,0.05
11,201500105,2015,2006,3,0.05
9,207101103,2071,2006,3,0.05
9,207101113,2071,2005,3,0.05
1,270103800,2701,2005,2,0.05
22,242500105,2425,2005,2,0.06
30,220202101,2202,2006,3,0.06
30,223502502,2235,2005,3,0.06
30,255160132,2551,2006,2,0.06
24,204904105,2049,2006,3,0.06
2,203900102,2039,2006,3,0.06
2,203900102,2039,2005,3,0.06
1,220201053,2202,2006,3,0.06
1,257502259,2575,2006,2,0.06
1,305404105,3054,2006,2,0.06
32,220300107,2203,2006,3,0.06
27,207101117,2071,2006,3,0.06
11,240801003,2408,2005,2,0.06
33,345401800,3454,2006,2,0.06
33,204960701,2049,2006,3,0.06
40,242500003,2425,2005,2,0.07
34,201300105,2013,2005,3,0.07
18,220201103,2202,2006,3,0.07
18,224502101,2245,2005,3,0.07
7,201203800,2012,2006,3,0.07
30,240100502,2401,2005,2,0.07
30,255160134,2551,2006,2,0.07
30,205980502,2059,2005,3,0.07
1,220201053,2202,2005,3,0.07
21,207101106,2071,2005,3,0.07
3,224501101,2245,2005,3,0.07
33,204903107,2049,2006,3,0.07
18,220280108,2202,2005,3,0.08
30,255160135,2551,2006,2,0.08
1,221680001,2216,2006,3,0.08
32,305600800,3056,2006,2,0.08
27,255160789,2551,2006,2,0.08
17,220201053,2202,2005,3,0.08
21,207101106,2071,2006,3,0.08
3,220201800,2202,2005,3,0.08
11,201203106,2012,2005,3,0.08
34,205600102,2056,2006,3,0.09
34,220201109,2202,2006,3,0.09
34,221001800,2210,2006,3,0.09
34,220201109,2202,2005,3,0.09
10,207500102,2075,2005,3,0.09
22,347500800,3475,2005,2,0.09
30,205300502,2053,2005,3,0.09
30,241505004,2415,2006,2,0.09
30,255160138,2551,2006,2,0.09
23,204500200,2045,2005,3,0.09
40,201203106,2012,2005,3,0.1
34,201300105,2013,2006,3,0.1
34,201203102,2012,2006,3,0.1
34,201203102,2012,2005,3,0.1
28,345600003,3456,2006,2,0.1
28,201500105,2015,2005,3,0.1
12,220202800,2202,2005,3,0.1
22,347500800,3475,2006,2,0.1
30,255160140,2551,2006,2,0.1
24,220300003,2203,2006,3,0.1
24,204904107,2049,2005,3,0.1
1,220300107,2203,2006,3,0.1
20,201500105,2015,2005,3,0.1
14,240500110,2405,2005,2,0.1
15,207000001,2070,2005,3,0.1
15,270201102,2702,2005,2,0.1
3,203900102,2039,2005,3,0.1
16,221001109,2210,2005,3,0.1
8,270150800,2701,2005,2,0.1
34,205800101,2058,2005,3,0.11
30,201203106,2012,2006,3,0.11
30,255160141,2551,2006,2,0.11
8,201500106,2015,2005,3,0.11
33,201203800,2012,2006,3,0.11
9,221006106,2210,2005,3,0.11
19,205901101,2059,2006,3,0.11
28,201400003,2014,2006,3,0.12
12,207500800,2075,2006,3,0.12
12,220300001,2203,2005,3,0.12
30,255160142,2551,2006,2,0.12
23,207500103,2075,2005,3,0.12
27,347500800,3475,2005,2,0.12
17,221100200,2211,2006,3,0.12
17,240500800,2405,2005,2,0.12
21,201500105,2015,2005,3,0.12
21,345600800,3456,2005,2,0.12
3,222060107,2220,2005,3,0.12
33,204903107,2049,2005,3,0.12
33,285280003,2852,2006,2,0.12
16,221006107,2210,2005,3,0.12
18,204904106,2049,2005,3,0.13
30,255160143,2551,2006,2,0.13
1,270202052,2702,2006,2,0.13
1,222060103,2220,2005,3,0.13
23,221100103,2211,2006,3,0.13
27,240400796,2404,2005,2,0.13
33,207500104,2075,2005,3,0.13
5,202900101,2029,2005,3,0.13
19,250501701,2505,2005,2,0.13
18,201203106,2012,2005,3,0.14
18,220204101,2202,2005,3,0.14
30,203001101,2030,2005,3,0.14
30,255160144,2551,2006,2,0.14
23,204500200,2045,2006,3,0.14
23,220202107,2202,2005,3,0.14
27,203900911,2039,2005,3,0.14
27,222503102,2225,2005,3,0.14
14,201203105,2012,2005,3,0.14
16,201300102,2013,2006,3,0.14
16,221001109,2210,2006,3,0.14
18,220203796,2202,2006,3,0.15
10,207500101,2075,2005,3,0.15
7,201500105,2015,2006,3,0.15
7,201400103,2014,2005,3,0.15
30,255160145,2551,2006,2,0.15
1,223501202,2235,2006,3,0.15
29,204903101,2049,2006,3,0.15
32,223003102,2230,2005,3,0.15
27,222503102,2225,2006,3,0.15
15,221100798,2211,2006,3,0.15
21,207101103,2071,2005,3,0.15
33,223001111,2230,2005,3,0.15
16,201300102,2013,2005,3,0.15
28,207101800,2071,2005,3,0.16
18,207500795,2075,2005,3,0.16
18,201203106,2012,2006,3,0.16
30,255160151,2551,2006,2,0.16
1,220300108,2203,2006,3,0.16
20,201203106,2012,2005,3,0.16
32,221004191,2210,2006,3,0.16
19,203001101,2030,2005,3,0.16
8,270142800,2701,2005,2,0.16
40,220202105,2202,2006,3,0.17
34,220280789,2202,2005,3,0.17
10,204500101,2045,2005,3,0.17
30,255160152,2551,2006,2,0.17
20,347500103,3475,2005,2,0.17
29,203001102,2030,2005,3,0.17
23,207101108,2071,2006,3,0.17
17,201203102,2012,2006,3,0.17
40,288502800,2885,2005,2,0.18
10,207500101,2075,2006,3,0.18
30,255160153,2551,2006,2,0.18
1,305500190,3055,2006,2,0.18
27,220205102,2202,2006,3,0.18
27,220205102,2202,2005,3,0.18
14,222060111,2220,2005,3,0.18
13,201203106,2012,2005,3,0.18
9,223501103,2235,2006,3,0.18
22,223560107,2235,2005,3,0.19
30,241505004,2415,2005,2,0.19
30,255160154,2551,2006,2,0.19
24,203003797,2030,2005,3,0.19
29,203002101,2030,2006,3,0.19
14,201203105,2012,2006,3,0.19
17,222060003,2220,2006,3,0.19
21,223003800,2230,2005,3,0.19
11,222060003,2220,2005,3,0.19
34,205600102,2056,2005,3,0.2
28,305102003,3051,2006,2,0.2
30,255160161,2551,2006,2,0.2
